index,sentence,label
9785,시발 막 사진 찍어 보내 봐 근데,1
9786,이제 나가는 거 아니야,0
9787,진짜 꼬막 시발,1
9788,감동이 없었구요,0
9789,나이가 어떻게 되신다고 그렇죠,0
9790,선물 살이요 20살이 기억력이 초 새끼야,1
9791,진짜 맨날 들어올 때마다 물어보지 162 사이즈를 한다,0
9792,진짜 지랄들 한다,1
9793,원래 욕을 하면서 술 먹고 왜 정떨어지게 말하는데,0
9794,그러면은 지랄들 한다 부터 말하는 뽄새 보니까,1
9795,새끼가 진짜 저런 년들이 만약에 이제 이거 할 때 인정합니까,1
9796,똥 쌀 때까지 새끼에요 진짜 볼수록 더 보고 싶네요,1
9797,네 그 스승이라 방송상 컨셉으로 막 이제 뭐 얘기하고,0
9798,이제 한다는 얘기가 많아요,0
9799,지방종 하고 나서 둘이 얘기한 적도 없고,0
9800,번호를 딴 적도 없고 페북을 목욕하는 적도 없고,0
9801,어제 오빠한테 카톡 했는데요 하더라고요,0
9802,누구냐고 누구냐고 물어 봤는데,0
9803,크크 오키 끝났어요 거기 때문에 씨발년이 지금,1
9804,이런 개 같은 여자로서 이루세요,1
9805,그거는 내가 이해할게,0
9806,그런데 진심이 좀 266조 비에 대한 크고,0
9807,병신 장애인 똥 처먹는 새끼야 누가 누가 합니까 밖에 없지,1
9808,근데 그 미안하다 이제 거고요,0
9809,결론적으로 너는 뭐 이제 모태 솔로야 알겠습니까,2
9810,아 너는 뭐 뭐 엄마가 없으니까,2
9811,뭐 그때쯤 농가 주택 새끼야 좀 안이한 사람일까,1
9812,그쪽으로 사랑해요 야 이 새끼야 자기야 나한테 욕해 줘,1
9813,살아야 야 닥쳐라 이 새끼야,1
9814,그냥 뭐 그냥 동네 바보라고 생각해,2
9815,그럼 뭐 저렇게 말릴 수가 없잖아,0
9816,어떻게 때릴 수도 없고,2
9817,장애인을 가만 있어 가만 있어 앉아 앉아 있어 이 개새끼야,1
9818,개새끼야 개새끼야 혹시 입력중인 여자 있어요,1
9819,야 있으면 진작 말해야지,0
9820,너 같으면 갖다 버리게 씨발년아 어차피 너는 필요가 없어,1
9821,나는 여자 따까리가 쓰냐,1
9822,나 지금 쪽으로 방송 지금 몇 시간입니까,0
9823,야 이 개새끼야 족장,1
9824,딸내미 나메크인 성인이에요 이 씹새야 만날 거예요,1
9825,만나려고 했는데,0
9826,얼굴 보고 안 만나는 거예요,0
9827,미친 새끼 다 보겠네 알았어요,1
9828,그 다른 그 문에다 뽀뽀해 주고 잠깐 아 보내기,0
9829,내가 초대 안 받아 씨발년아,1
9830,그럼 너만 시간을 친한 줄 알고 있는 거라 지금 아니야 씹히는데,0
9831,빨리 초대해 봐 이 씨발년아,1
9832,안 와 아 목에 만들어 이 첫 같은 년아 존나게,1
9833,겨드랑이 간질간질해 주고 싶다,0
9834,나 오빠 하게 될 거야,0
9835,왜 하고 뭐야 이거 뭐야 동생 있잖아,0
9836,네 여동생이 몇 살이라 그랬지 여동생 소개해 줘,0
9837,아 예전에 그 동생 앞에서 담배 피면 이렇게 생각해 보니까,0
9838,내가 요즘에 요즘에 동생 잠깐 바꿔 봐,0
9839,얘기 좀 하게 씨발년 한대요 물 버려요,1
9840,아니 물 안 보이게 욕 안 할게 왔어,0
9841,오케이 언제 오나 봐 근데 저 고객님 형님 안녕하세요,0
9842,야,0
9843,아니 뭐 뭐를 소개를 해 줘 씨발년아 야 쉬고 있니 피곤하겠네,2
9844,아 아 뭐야 이거 아니야,0
9845,이거 치고 와 이인혜 씨발년아 관심종자 이거 보니까 집 아는데,2
9846,기봉아 아 그냥 나가라 씨발새끼 같은 소리 하고 있네,2
9847,저만 새끼 말고 다른 애 불러 여자가 없어 없어,2
9848,여자가 그러니 두꺼운 24시간 들어와 있냐 이 시발,2
9849,사이버 중독자 같은 년아 그러게 앞뒤가 안 맞잖아,2
9850,좆 같은 년아 너 소리만 이 개새끼야,2
9851,그럼 일단 아니야 뭐야 아니야,0
9852,24시간 내일 같이 못 받는 거야,0
9853,뭐 하는 거야,0
9854,너 게임 하니까 게임 중독자,2
9855,그러면 그러면 여자가 없으니까 누가 있고,0
9856,시발 맨날 들어 있어 방송 보고 들어갔다,1
9857,그러니까 너네 솔직히 말해 봐,0
9858,노래 지금 방송에 재미 들렸지 없으니까 물어보고,0
9859,파이어 컨셉잡는 거야,0
9860,지금 재미 들렸지 야 새끼야,1
9861,어제 플러스 밥상이 좆같은 새끼가 나 파이어 발달한 너,1
9862,여자 한 명밖에 없어 신주례 노래 한 명밖에 없다고 아,0
9863,시발 자기 새끼는 말을 하지 그 얘기를 왜 또 나오더라고요,1
9864,사랑하는 거 알지 한번 해보세요,0
9865,키스 할래 세라토 친구의 방송 보고 있어 가지고,0
9866,바로 안 들어오는 거,0
9867,여자들은 왜 바로 들어오지 않아요,0
9868,왜 그런 거 여자들,0
9869,너네 둘이 사귀는 거 아니야 사귀는 건 사귀는 건데,0
9870,방송 끝나면 갈게요,0
9871,모든 상황이 못 본 사이에 저희 애미뒤진 사이지,1
9872,너네 둘이 살이야 너는 아홉 살 꼬맹이 이름 뭐였지,0
9873,서현이 좀 바꿔 줘,0
9874,요가 안 할게 오빠 좋게 말할게 오빠 저번에 유부녀 좀 하고,2
9875,그러고 엄마 패키지 모르고 있어 가지고 좀 바꿔 줘,0
9876,야 너희 엄마 이거 나이가 어떻게 돼 어머니 야,2
9877,그럼 술 먹을 때 놀러 간 거야,0
9878,진짜 여성분 도착 하면 뭐 아 존나 어린데,1
9879,포도 봉지 4호도 봉지 야 농담이야 좀 바꿔 줘라 아,1
9880,왜 그래 엄마 건들지 말자,0
9881,아니 패드립치는 거 아니야,0
9882,진짜 뭐 그냥 바꿔 주면 안 돼 이거 안 해 가지고,0
9883,그러면 지금 여자만 새벽 있는 거야,0
9884,야 이거 주고 가면 그쪽에 지금 9시간 꼬맹이 있는데,0
9885,먹으러 갈 거야,0
9886,아니 내가 하는 말은 지금 어 그런 뜻이 아니고,0
9887,그냥 뭐 가면은 뭐 맛있는 밥도 차려 줄 사람도 있고,0
9888,귀여운 여동생도 있고,0
9889,이쁜 여자 데리고 일하는 거지 이 씨발년아 뭐 했어,1
9890,너는 그냥 똑똑하고,0
9891,이제 문 열자마자 바로 이 새끼야 이 씨발년아 들어가자마자,1
9892,일단 어머니 브래지어 찾을 거 아니야 이 씹 새끼야 이 개새끼야,1
9893,시발 새끼야 브래지어는 일단 플라스틱이,1
9894,어떻게 보면 그 말은 자지,0
9895,가슴이 받쳐주는 부분이 뭐 플라스틱으로 되어 있어 갖고 딱딱해,0
9896,근데 부드러워 컴퓨터,0
9897,나는 팬티 꽃으로 찍어서 그 편지,2
9898,딸딸이 쳐 시끄러 안 쳐 봤어,2
9899,나 옛날에 사촌누나 집에 가 가지고,0
9900,사촌 놀아도 빨랫대 팬티 걸려 있길래,0
9901,그거 고추에 비가 와도 딸친 적 있는데,2
9902,너무 흔하다고 그런 것도 아니 나오는 거 아니었어,0
9903,그냥 상상 아니야 아니야,0
9904,나도 진짜 그런 적 없어,0
9905,이렇게 올려 이 병신 새끼야 편지를 보낸다 하니까,1
9906,그때보다는 사촌누나가 있어본 적이 없어 가지고,0
9907,내가 제일 대빵 이거든,0
9908,나보다 어려 그래서 아 시발 개새끼야,1
9909,내가 머리 이렇게 깎고 이 개새끼야 중졸의 766회,1
9910,대갈빡 크고 어조비 54키로,2
9911,학교에서 또 들어가고,0
9912,자체가 갖고 하는 거야 이 씨발년아 아,1
9913,이거 작작 놀려 이 개새끼야 야,1
9914,너 사람 이제 어떻게 될지 모르는 거 알지,0
9915,나도 시발 새끼야 네가 이런 식으로 대하지 몰랐는데,1
9916,약간 네가 약간 하다가 하지만,0
9917,지금으로부터 이 개새끼야 시발 왜 나는 소리야,1
9918,중학교 2학년 자퇴 하지 마,0
9919,그래 그렇게 다른 중학교 2학년 자퇴,0
9920,17살 때 내가 중졸 검정고시 씨발년아,1
9921,그런데 네가 버려 버려 씨발새끼야 말인지 알았어,1
9922,야 내가 중 돌리지,0
9923,마라 이 씨발놈아 소리를 들어 이 개새끼야 대답해라,1
9924,아리랑 중절 차이가 벌써 고려대학교,0
9925,서울대학교 병신 새끼야 미친 새끼 야,1
9926,그러지 마 내가 힘들게 중학교 검정고시 씨발아 한달에,1
9927,아빠가 사 들고 와서 하면서 이렇게 5달 공부 어,0
9928,그러면 35,0
9929,"1,500만 원 들어 가지고 씨발놈아 학원",1
9930,다녀 갖고 합격하면 될 거를 보장하려면 아파 시발 한다고,1
9931,그러면 1500만원,0
9932,씨발놈아 1500만원을 드려서 나를 공부를 시켰다 이 개새끼야,1
9933,"그래 한번 떨어졌다 1,500만 원 들여서 한번 떨어졌어",0
9934,58 번 맞고 이씨발놈아 4월달이 개새끼야 닥쳐 아가리 닥쳐,1
9935,아가리 닥쳐 근데 내가 그랬어,1
9936,학교 가라 하면 좋아할 일이야,0
9937,내가 기분 좋아서 아빠한테 전화했어 아빠 62점 맞고 합격했습니다,0
9938,그때 아빠가 뭐라,0
9939,그러는지 알아 잘 나오네 그게 잘 나온 거 아니야 이 씨발놈아,1
9940,여수 가면 한 달 300만 원,0
9941,5천 5백 들어가지고 58 좀 한번 떨어지고 60점 맞아가지고,0
9942,자랑이야 이 개새끼야 그러면서 내 지금 내 씨발놈아 야,1
9943,네가 내 인생에 뭐 뭐에 대한 씨발년아,1
9944,네가 내 인생에 뭐 하러,0
9945,그런 식으로 하면 불쌍한 베트남 안 해,0
9946,이제 내 사랑 이,0
9947,개새끼야 너는 그래도 씨발새끼 장애인 새끼,1
9948,작년에 일도 안 하면서 꼭 만나자 자기야 생겼어,0
9949,새끼야 새끼야 6만 원 입금 안 하세요,1
9950,지금 급한 일 있어 이거는 급한 일 아니에요,0
9951,이거는 시발 좀 무섭게 보시는 거예요,0
9952,200만 원 사무실로 내가 너보다 이정희 자기야 나는 새끼야,1
9953,나는 중졸 동영상 야 내가 할까,0
9954,닥쳐 이 새끼야 야 일단 여러분들,1
9955,저는 아프리카 없으면은 살 가치가 없는 새끼야,1
9956,"나는 별풍선 100개 환자는 6,000원",0
9957,"6,000원 오정동 전화 글자 찾았다",0
9958,씨발놈아 불쌍해 우주 먹고 똥 먹어 봤어 이 개새끼야 시발,1
9959,개새끼가 야,1
9960,나는 용정 2년동안 먹어가면서 공한테 빌붙어서 살았어,0
9961,어 철구한테 빌붙어 살며 출구로 싸우면 돈이 있었어,0
9962,그렇기에 취미로 톡을 했어,0
9963,나는 돈도 없는 개 거지 새낀데 결과도 10만 원,1
9964,20만 돌리면서 플레이서,0
9965,결국은 비 많이 배웠어 이 개새끼야 근데,1
9966,그건 씨발놈아 철구와신태일 페이지,1
9967,거기서 스마트컴 우리 사장님이 보내 주셔 가지고,0
9968,겨우 가 봤어 이 개새끼야 어,1
9969,네가 내 인생의 뭐라는데,0
9970,씨발놈아 너 남의 집 앞에 똥 싸고 똥 받아봤습니다,1
9971,똑똑해 봤어 이 개새끼야,1
9972,독성식물 먹어 봤어 정도 씹어 봤어 이 개새끼야,1
9973,씨발놈아 새끼가 진짜 이씨 끝났어,1
9974,그래 끝났다 이 새끼야 그 정도 가지고,1
9975,씨발새끼 내 얘기를 들어 이 개새끼야 그래,1
9976,너 166에 43키로 라고 55KG 166,2
9977,166 새끼야 남구 아니야 이 새끼야 씨발놈아,1
9978,그래라 87 씨발새끼야 69키로 군대 가서 뭐 씨발놈아,1
9979,2번을 눌러 주면 다시 보기 개새끼야,1
9980,야이 살쪄 야 너 지금 나 키 작은 게 부럽다,2
9981,그랬냐 씨발놈아 너 내가 고니 누나,1
9982,잠깐 호감형으로 봤던 거 알아 몰라 이 개새끼야,1
9983,너 같이 180 꽃누나 피죤 말해서 나보다 알았어,0
9984,시발 좆 같은 새끼야 개새끼야 야,1
9985,네가 뺏어 갔잖아 이 새끼야,1
9986,대답해라 이 새끼야 대답해라 이 새끼야 근데 만화 꼬리 그래,1
9987,너는 근데 이 씨발새끼야 그때 다른 여자들 하잖아,1
9988,소원이 다음에 또 누구야 슬기 그 새끼보다 몇 살이야 살이지,1
9989,사람들 남자들의 로망이 뭐야 야 야,0
9990,야 야 야 진짜 그런 소리,0
9991,하지 말라고 이 새끼야 없는 말을 지어내지,1
9992,마 이 새끼야,1
9993,개새끼가 씨발놈이 그래도 옛날에 사귀었던 여자들,1
9994,인데 이 개새끼 없는 말,1
9995,열 개씩 여러분들 아청법이 아니라,0
9996,제가 스물한 살이 없어요,0
9997,선물 한 살이지 19 살을 증명을 사귀었어요,0
9998,그게 뭐 아주 법이에요 너 아청법이란 뜻을 모르냐,0
9999,야 이 시발 새끼야 아가리 닥쳐라,1
10000,여러 군데 아청법이란 거 말 그대로 아동청소년보호법 해요,0
10001,이제 아시겠어요,0
10002,저는 이제 21살,0
10003,그리고 이제 너 누구야 뭐야,0
10004,쓰레기랑 소원이는 19 사람이었죠,0
10005,블루는 합의하에 사준 거 아니에요,0
10006,서로 사랑해서 사진 거잖아요,0
10007,그거는 아청법이 아니에요,0
10008,가족법은 말 그대로 억지로 강간 억지로,2
10009,모사기 협박은 그런 게 안정적이지 작은 거는 맞춤법이 아니에요,0
10010,전혀 문제 될 게 없어요,0
10011,그래서 먹었어 그래서 먹었어 라고 했냐,0
10012,너 지금 이 씨발년아 야,1
10013,이런 새끼가 아청법 이라고요,1
10014,여러분들 아동 에 대해,0
10015,그러니까 청소년 해야 돼 욕을 하거나 비난 피터,0
10016,또 막상 드립을 치는 게 저런 게 아청법,0
10017,이에요 개새끼들이 말이야 합의 확인 거잖아요 합의 그래요,1
10018,안 그래요 이승희 씨 합의 상황에서 하셨다고요,0
10019,뭘 해요 그거요,0
10020,아니 그런 얘기를 하지 마세요,0
10021,그런 얘기가 뭔데요,0
10022,없는 말 지어내지 말라고 야 없는 말,0
10023,지어내지 마라고 이 새끼야 너,1
10024,이거 방송이라고 애들이 진짜 믿는다고 아니다,0
10025,여러분도 아닙니다 아니에요,0
10026,여러분들 내가 너 진짜 없냐고,0
10027,노 그런 소리 하지 말라고 이 씨발놈아 애들이 믿잖아,1
10028,그래요,0
10029,그러면 한번 만납시다 여러분들,0
10030,아직 말해 봅시다 천만 안개 했다고 칩시다,0
10031,잘 못했어요,0
10032,서로 사귀고 서로 사랑하는 사이 때 첫날인데,0
10033,엄마가 잘못 했어요 그리고 이 새끼가 존나 그랬다,1
10034,그래서 첫날에 하지도 않았어요,0
10035,내 옆에 뭐 씨발놈 분신사바 마라톤 분신술 이에요,1
10036,네가 어떻게 알아 이 개새끼야 하지도 않았어요,1
10037,그리고 전화를 했다고 했다 고칩시다,0
10038,그러면 예 어쨌든 간에 서로 사랑하는 사이 아니에요,0
10039,제가 뭐 지금 깜빡했어요,0
10040,경찰서에 있어요 없잖아요,0
10041,서로 사랑을 했으니까 서로 사랑하지도 않는데,0
10042,만약에 내가 억지로 했다,0
10043,그럼 걔가 나를 신고해서 나는 지금 이 자리 잊지 말아요,0
10044,아침밥으로 둘쨋날은 사랑하는 사진 원하는 거예요,0
10045,예 그렇습니까 안 그렇습니까 진정 하잖아요 여러분들 솔직하게,0
10046,그럼 이런 소리가 왜 있어요,0
10047,사랑의 나이는 중요하지 않다,0
10048,이런 소리가 왜 있습니까,0
10049,회의가 하청 4단계 만들어져서,0
10050,괜히 막 그런 식으로 이제 생각을 하시는데,0
10051,예 옛날에는 쌍팔년도 때 6.25 시대 때문에 고딩들,0
10052,끼리 해가지고 사람나고 전쟁시대 아 그랬어요,0
10053,사랑해 나이가 중요하지 않습니다,0
10054,19살이던 18 살이든 자기가 사랑하는 사람,0
10055,또 그 사람도 나를 사랑하니까 사기라고 그걸 그런 거지,0
10056,이건 아청법이 아닙니다,0
10057,미친 새끼가 이 새끼야 응 자기야 자기야 잘 잤어 잘 잤어,1
10058,너 왜 이렇게 방송을 자꾸 늦게 켜 아 나 지금,0
10059,인났어,0
10060,그러니까 씨발놈아 일찍 일찍 자 이 개새끼야,1
10061,너 나보다 일찍 자자 이제 너 어제 몇 시에 왔는데,0
10062,8시가 9시가 8시가 9시는 몇 시에 일어났는데,0
10063,그래가지고 한 세시 일어났어 야,0
10064,너 몇 시에서 몇 시에 일어났냐고,0
10065,내가 여덟시 에 아침 열시 반 에 일어났어,0
10066,아침 여덟시 다 가지고 바로 열시 반 일어났다고 아니,0
10067,아니 아니 아침 열시 봐,0
10068,아침 열시 반부터 저녁 열시 반 까지,0
10069,아니 8시에는 났어,0
10070,몇 시에 잤어 똑바로 여덟시 에 자서 열시 반 에 일어나서,0
10071,아침에 그리고 나서 또 잤어,0
10072,열두시 반인가,0
10073,전화 가지고 아니 이 새끼들이 뭔 소리 하는 거야,1
