index,sentence,label
6186,새끼야 병신 같은 새끼가 기회를 절대 하지,1
6187,씨발놈 더럽게 없는 새끼 2014년 7월 22일 만두를 수도,1
6188,2012년 7월 27일 하지,0
6189,마 이 개새끼야 이 좆 같은 새끼야,1
6190,너 노잼이야 이 씨발놈아 씨발놈아 야,1
6191,나가야 이상해 삐졌어 삐졌어 나한테 물어보냐,0
6192,내가 뒤로 폰 이상해,0
6193,그러면 딱 한 번만 어떤 걸로 스마트커,0
6194,너 이제 다 알잖아 이 새끼,1
6195,알아도 한 번 해보라고 준다,0
6196,씨발새끼 무슨 유치원사태 야 이 개새끼야 씨발년아 주는 거야,1
6197,개새끼야 안 나가요 이렇게 해야지 있으니까,1
6198,지금 하려는 건 딱 이거 야,0
6199,네가 나한테 하려면 어떻게 해야 돼 잠깐만,0
6200,근데 승희야 사람이 없잖아,0
6201,너랑 나랑 내가 이제 죽동 이거 네가 나한테 묻는 식인데,0
6202,네가 나한테 물어봐 봐,0
6203,너한테 컴퓨터가 끊기 시발,1
6204,이거 왜 이러지 왜 그러냐 어디 거냐 이거,0
6205,하는데 잘 안 되냐,0
6206,같은 거 이거 잘 안 되면은 스마트폰,0
6207,씨발놈이 진짜 진심으로 역대급 노잼이다,1
6208,아니 그게 아니라 네가 해 달라는 거 아니야,0
6209,그런 뜻 아니야 개새끼야 나한테 야,1
6210,컴퓨터 어디서 어디서 그러면 네가 이제 PC,0
6211,마이너스라고 구라를 쳐 불 켜 그리고,2
6212,그때 내가 튀어나오는 거야,0
6213,자 여러분들 이럴 때는 건물 주세요,0
6214,뭐 이런 식으로 내가 튀어나오는 거라고,0
6215,마지막에 안 하는구나 아니야 하고 있어요,0
6216,다시 확인해 늦었고,0
6217,딴 거는 안 되냐 하지 마,0
6218,그냥 개새끼야 너는 뭐를 안 돼 이 씨발년아,1
6219,젖 같은 새끼야,1
6220,그래 이것도 되잖아,0
6221,아니 동네 근처 PC 방,0
6222,근데 그 뜻이 통화 아 진짜 진짜 미친놈이냐,1
6223,미친놈이냐 플러스가 없는 거잖아,1
6224,개새끼가 지금 장난 지루한 아이,1
6225,씨발새끼가 진짜 아디다스가 시발,1
6226,들어와 가지고 나이키 하고 있냐 이 개새끼 미친놈,1
6227,에이 진짜 눈치 좀 살려 아가야 사장님이 진짜 아니라,0
6228,너 그냥 꺼져 새끼야 야,1
6229,한 번만 더 기회를 줘 내 웃긴 거 가지고 그냥 씨발놈아,1
6230,그냥 정이 안 가,0
6231,정이 떨어져 이,0
6232,좆같은 새끼야 한 번만 더 진짜 재밌는 거 가져왔어요,1
6233,한번 개미가 사는 동네는 개미똥꾸멍 아니야,2
6234,좆 같은 새끼 좆 같은 답이,1
6235,나와 개미가 사는 동네는 시청자,0
6236,여러분들 같이 맞춰 보세요,0
6237,개미가 사는 동네는 몰라 몰라 그냥 뭔데 자,0
6238,네가 대가리가 딱 하나도 못 맞추는 거야,3
6239,맞혀 봐 다 먹었다,0
6240,그냥 말해 봐 허리도 가늘군 만지면 부러지리 씨발새끼,1
6241,아 왜 이러지 야,0
6242,너 트위치 트위치 트위치,0
6243,트위치 개새끼야 트위치 말해 봐,1
6244,아직도 안 하는구나 아니야,0
6245,노래 바꿨어 뭔데 컴퓨터로 바꿨는데,0
6246,이게 뭔 소리 하는 거야 이 미친 놈이네,1
6247,이거 말씀하세요,0
6248,그냥 꺼져 잘못했다고 많이 잘못을 하든가 말든가,1
6249,네 그냥 너네 조용히 안 가 꺼져 제발 좀 잠깐만,1
6250,나 조금만 가만히 있게 해 줘,0
6251,제발 부탁할게 넣으려고 아까 모여라 초대한다,0
6252,그랬지 지금 아니야 나가 정확히 지금 열두시 사분 이야 일본,0
6253,아니 여러 초대 뭔 말인지 알겠어 불가능하지,0
6254,아니 아니 알아서 생각한 거야,0
6255,저번에 지금부터 시작이다,0
6256,나 말 걸지 마,0
6257,그래 12시 4분 야 지금 12시 5분 됐어 꺼져 아니 개소리야,1
6258,제가 지금 12시 4분 4분 50초 쯤에,0
6259,내가 너한테 기회를 주고 결론은 나한테 식초를 기회를 줬어,0
6260,꺼져 나가 이 새끼야 병신 새끼야 30초 새끼야 꺼져라,1
6261,진짜 아니야 나 이거 뭔 소리야 아,0
6262,이렇게 정리한 거 아니야 단심이 급하니까,0
6263,아무나 최대한 이 씨발새끼가 미친놈이 윤호가 누구야 들어오셨나요,1
6264,아니야 병신 새끼야 시발,1
6265,새끼 좀 초대해 봐라,1
6266,좀 그만 아니라 나에게 정확히 후면은 크리스마스에 여러분들,0
6267,캐빈이랑 진짜 보내기,0
6268,솔로 크리스마스 보내고 싶지 않습니다,0
6269,여러분들 제가 뭐 여자,0
6270,소개팅 방송은 여러 번 해 봤지만,0
6271,진심으로 다가 누구 들어왔다,0
6272,다 차렸어요 꼭 여자친구를 사귀고 좀 싶습니다,0
6273,우리 아들 딸 환희 야 너는 누구냐,0
6274,뭐야 시발 아니야 아니야 아,1
6275,누구야 누구야 아,0
6276,뭔 소리야 내가 누구냐 하면 얘가,0
6277,이제 두 그래서 욕 배틀 욕쟁이 생활할 때,3
6278,천연 이제 나에게 관심이 있다면,0
6279,서막 이제 봉지도 데리러,0
6280,그리고 몇 번 이제 만나려고 개수작을 부렸어,1
6281,요 근데 제가 이 새끼 얼굴은 못생겼어,1
6282,결론은 찾았어요,0
6283,근데 뭐 그 상황을 했다고 하더라고요,0
6284,그래서 뭐 성형한 얼굴 좀 보고 싶네요,0
6285,사람 새끼 야 씨,1
6286,야 오래 머리 사진 좀 볼 수 있을까요,0
6287,개새끼야 이거 사진 볼 수 없어요,1
6288,미친 발맞춰 대 받으라고,1
6289,씨발년아 좀 개새끼야 좀 씨발새끼야 혼잣말 하고 있어,1
6290,근데 진짜 크리스마스에 보내야 되니까,0
6291,내가 나가서 여자 구해 볼게 알았어 나가 출출해서 들어오셨어요,0
6292,아 이 새끼 남자 같은데 우연히 놀았니 아,1
6293,방금 방금 들었냐 들었냐,0
6294,다시 한번 내리세요 울 언니 네 네 다시 한번 내주세요,0
6295,많이 편해 주시죠 우영이 미친년 랑이 올리려고요,1
6296,병신새끼 올려서 뭐예요 야,1
6297,내가 나랑 6번 내가 제일 놀아라 내가 그래 내가 말한 6번,0
6298,6번 죽고못사는연애 몰라 모르냐,0
6299,너 내가 놀아 씨랑 얘기 좀 하게 놀아 씨 19야,3
6300,열 아홉 살이야 2병 뭘,3
6301,그러게 왜 이 개새끼야 몇이냐고 라마 야,1
6302,너 뒤질래 진짜 미친 새끼야 이 개새끼야 시발,1
6303,새끼야 내가 속으로 들어가 개새끼야 너 어디 갔어,1
6304,어디 가겠니 씨발년이 뭘 또 재미없어 이 씨발놈,1
6305,새끼 같은 새끼가 무한도전 길 말하는 거야,1
6306,차라리 길이 더 웃겨 야,0
6307,내가 너희 둘이 어저께 놀았니 아까는 죄송했습니다,0
6308,여기 잠깐 폰을 했어요,0
6309,놀았니 너 남자지 솔직히 얘기해 이상한데,0
6310,혹시 남자친구 있으세요 아니요,0
6311,그럼 크리스마스 할 일 없겠네요,0
6312,22살 남자 친구 하는 거 어때요,0
6313,좋은 남자 아닌데 돈도 많고,0
6314,게다가 이제 필요 없고요,0
6315,약간 좀 그거밖에 없는데 이 씨발새끼 22살 차이,1
6316,게다가 혈액형 B 형남자 간지남 씨발놈 어때요,1
6317,지금 연락이 없어요,0
6318,시발 좆 같은 새끼 개새끼야 미친 새끼가 씨발놈,1
6319,아니 내가 나한테 그랬단 말이야 600 하냐고,0
6320,왜 들어와서 말을 못 잊어 소리 같은데,0
6321,나 같은 년아 아니 아니,1
6322,아니 아가리 여물어 몇 번을 줄 알아 근데 말을 안 해,2
6323,지금 네가 엄마 봉지털 개수만큼 줬어 이 개새끼야 시발,1
6324,새끼야 꺼져 새끼야 개새끼야 시발 새끼야 병신 새끼야 야,1
6325,너 친구 중에 실제 친구들 중에 여자 없어,0
6326,인천에 번호 줄게,0
6327,아니 돈을 말고 손으로 내려 오라니까,0
6328,일단 마르조꼬 번호 교환 그래야지 미친년아 아,1
6329,근데 진짜 걔네 를 초대하면,0
6330,나를 내리면 안 돼 나간다니까,0
6331,네가 걔네한테 뭔데 그게 아니라,0
6332,내가 초대를 하면은 태희가 일단은 좆 같은 소리 하잖아,1
6333,이렇게 장기매매 건 이라니까,0
6334,물어보는 게 나를 내리면 안 된다고,0
6335,그러면 네가 초대하고 네가 한번 얘기해 봐,0
6336,그러면 내가 얘기를 하라고 이게 뭔 상황이고,0
6337,지금 뭘 하려는 건지,0
6338,네가 한번 간단명료하게 논리정연하게 설명을 해 봐,0
6339,야 우리 다시 들어와 너,0
6340,만약에 여기에서 그 여자가 아 뭐야 시발,0
6341,그냥 꺼져 이 좆 같은 새끼야,1
6342,그러면 자발적으로 나간다,0
6343,그러면 너희 엄마 바로 칼 빵이 알았어 어 알았어 몰랐어 알았어,2
6344,뭘 알아 개새끼야 느금마,1
6345,칼빵 한다고 이 씨발놈아 개념이 없어 이 개새끼 배은망덕한,1
6346,새끼 씨발놈 없는 새끼 이 새끼,1
6347,크리스마스 안 보이게 하려고 안 다니면,0
6348,좆 같은 새끼야 알았어,1
6349,초대해 봐 얼른 응,0
6350,그리고 왜 이렇게 개새끼야 씨발놈아 야,1
6351,뭐야 정수리가 지랄하고 있네 아니잖아 하는 거 보니까,1
6352,별 것도 아닌데 씨발새끼들아 어 무서워 오셨어요,1
6353,같은 새끼야 병신,1
6354,무식한 돌대가리 같은 새끼들아 이 개새끼야 진짜 야,1
6355,나가 말씀하세요 초대해 봐 여자 빨리 말씀하세요,0
6356,아까 그 씨발년이 좋아 가지고 하는 말이나 똑같은데,1
6357,대본이 내가 보니까 약간 의심이 됐어,0
6358,그렇게 하는 거야,0
6359,야 작작 좀 해라 안녕하세요,0
6360,아프리카 TV 운영자입니다 탑의 방송을 무단 중계,0
6361,녹화하는 방송 해가 적발되었습니다,0
6362,아침에 계속 묻어 놓고 가요,0
6363,이렇게 세 명이서 폰 방송을 하는데,0
6364,끄려면 좀 앞뒤가 맞게 씨발놈,1
6365,목소리 많아서 뭐 정지를 하겠습니다,0
6366,이런 걸로 골든가 문막 돼지 싹 다 달라서 말도 안 씨발놈아,1
6367,무관중 그랬다는 좆,1
6368,같은 병신 새끼야 이 개새끼가 진짜 빨리 연락을 해보라고,1
6369,네 아 쪽지 진짜 내가 빨리 초대해라,0
6370,네 갑자기 이렇게 씹새끼 밝은척,1
6371,해 두 명밖에 없어 진짜 말도 안 듣고 이 병신 새끼다,1
6372,뭐가 제일 이쁘다 그러더니 야,0
6373,태일아 이제 차 키 때문에,0
6374,그 사람은 그 바지 안 할게,0
6375,야비제이 쏜다,0
6376,그 그 분이 있거든 시간 갖고 싶대 바로 부를게요,0
6377,지금 이 씹새끼 빨리 좀 해라 이 새끼야,1
6378,야 이 씨발년아 알겠습니다,1
6379,일단은 저기 뭐야 나한테 모든 관심을 주지 마,0
6380,네가 말 듣고 있는 거야 이 씹새야,1
6381,너 말 건 적 없어 병신 새끼야 야,1
6382,그건 그래 가능한 여자분들이 있습니까,0
6383,그러니까 좀 그랬으면 좋겠는데,0
6384,내가 지금 초대를 한 이유를 혹시 그 남자 친구가 있으신가요,0
6385,"15,000 당첨되셨습니다",0
6386,잘생기고 돈 많은 22시 지금 방송 여자친구를 구하고 있어요,0
6387,이건희 삼성 회장 이건희 뭐라고 독립문 이고요,0
6388,엘지유플러스 회사가 어디예요,0
6389,그리고 귀여워요 되세요 네 나이가 어떻게 되지 몇 살인데,0
6390,18,0
6391,20 기다리라는 그 사람이 앞에 7시 나가 저기요,0
6392,미친놈 아 그랬냐,1
6393,아 정말 아 이렇게 내 인생이 170만 나를 어떻게 생각해,0
6394,괜찮으면 한번 다시 네가 좀 귀여운 받으면 되잖아,0
6395,괜찮아 솔직히 내 상관이 없잖아,0
6396,네 다 도화동 그림이다,0
6397,좋고 이제는 좀 바뀌었나,0
6398,보다 여성관이 병신 새끼가 어,1
6399,오케이 오케이 개새끼야 오케이 오케이 연결 중 님 장난이었어요,1
6400,혹시 옷 잘입는 남자 어때요,0
6401,이렇게 하면 그냥 어제 일찍 들어갈 거예요,0
6402,그다음에 솔직히 말씀 드릴게요 저는 남자입니다 제가 말씀드렸잖아요,0
6403,혹시 뭐 뭐 이렇게 안 좋아하죠,0
6404,아직 나이가 몇 살입니까,0
6405,지구에서 120180 이라고요,0
6406,제가 지금 제가 그쪽으로 갈까요,0
6407,아주 그냥 딱 맞아가지고 도레미파솔라시도 천생연분,0
6408,그렇게 보일 수가 있는데 어떤 걸까,0
6409,뭐 뭐 얼굴이 근데 이거는 진짜 확실하게 말씀드리지,0
6410,얼굴이 잘생겼어요 사진 같은 거 보여 줄 수 있나요,0
6411,없는데요,0
6412,사진이 없다고요 왜요 뭐라는 거예요,0
6413,몸무게가 어떻게 돼 시리야 야,0
6414,빨리 나가 진짜 170에 57명 준이야 평균이라고,0
6415,여자들이 키가 160,0
6416,제가 이제 몸무게가 40대 고 키가 150,0
6417,제가 30대야 172,0
6418,57KG 평균이 야 이 새끼야 뭘 뭐를 해 아니야,1
6419,청소한 거야 개소리야 평균인데 이 병신 새끼야 야,1
6420,나는 동굴 이만한 가린다고 이 새끼야,1
6421,몇 번을 말해 자기 사진이 없잖아 이 씹새야,1
6422,그거부터 못생겼단 얘기 아니야,3
6423,지금 맞는 게 하나도 없어 나이밖에,0
6424,지금 너한테 좋은 게 없어 키 크지,0
6425,몸무게 통화하지 말고 좋아하잖아,0
6426,아니야 걔는 안녕하세요 24시,0
6427,우와 누나 네 일단은 여기 왔다는 거 자체가 지금,0
6428,뭐 하고 있는지 알고 있는 사람이잖아 그대로 형님,0
6429,그래요,0
6430,아이 또 씨발놈 자동차 벤츠 소개팅이 들어가서 어떻게 되십니까,1
6431,나이가 어떻게 되지 네가 나이가 어떻게 되냐고요,0
6432,이라고요 말든지 바꿔서 어차피,0
6433,나는 두통 목소리가 좆 같은 년아 똑바로 167,1
6434,아십니까 180자 통통한 편이에요,0
6435,소개팅이 직접적으로 어머님한테 페북 친추 받았었는데,0
6436,사진 방송이 나가는 거 아니야,0
6437,아니 나 같으면 안 나가는 한정판 보여 드릴게요,0
6438,날씨 어때요,0
6439,딱 한 장만 반송에 문제로 합시다,0
6440,어떱니까 다른 사람이 모던토킹,0
6441,엄마가 뭐든지 다 부자는 그거는 싹 다 알면서도,3
6442,피로가 씨발놈이 살 가치도 없는 거예요,1
6443,진짜 검색하고 있어 올려 줘 봐,0
6444,근데 내가 왜 이렇게 좋아 아니 개새끼야 올렸어,1
6445,어 깔끔하게 이쁘시네요,0
6446,또 오키 오키 이쁘신데 진짜요 이쁜 거 아니야,0
6447,그래도 이쁘다 있잖아,0
6448,내가 아 다른 사진 보니까 아니네,0
6449,프로필 사진만 봤을 때는 있습니다,0
6450,그러면 날씨 제가 생각하기,0
6451,이쁜 사진 한 장만 공개할게요,0
6452,그러면 어떤 건데요,0
6453,지금 그쪽 페이스북 프로필 사진 이쁘니까,0
6454,그쪽도 이쁘게 나온 걸 알고,0
6455,프로필 해 놓은 거 아니에요,0
6456,그만 까라 이 좆 같은 년아 봉지털 잡아 갖고 흔들리지 시발,1
6457,새끼야 말 말어 너 같은 년은 바다,1
6458,점심 사람 같으면 날씨 그러면 사진을 좀 합시다,0
6459,이쁜 사진 한 장만,0
6460,솔직히 프로필 사진은,0
6461,진짜로 인정할 정도로 이쁘게 나왔다,0
6462,어떻게 11시 그러면 네 알았어요,0
6463,여러분들 추천 타임 한번 가고 드리도록 하겠습니다,0
6464,한 장만 공개할게 안 자고 나 이름은 일단 알았습니다,0
6465,준비하도록 하겠습니다 퍼지네요,0
6466,아까 좀 캔필드 난데 하도록 하겠습니다,0
6467,야 씨발놈아 차,1
6468,다음 사진 두 번째 사진 약간 좀 얼짱 삘도 나와요,0
6469,자기장이 목욕탕 청소하는데,0
6470,여러분들 중요한 거 뭔지 아세요,0
6471,다른 사진들은 다 좆까 이 생겨서요,1
6472,결론은 저두 40만 이제 이쁩니다,0
6473,일단 뭐 이쁜 걸로 여러분들에게 보여드려 차성이씨,0
6474,승희 씨 마음에 됩니까 되냐고요,0
6475,어차피 지금 그쪽도 목에 만났지 않습니까,0
6476,목이 마른 것까지야 아이고,0
6477,이제 좀 뭐 좀 부러졌어요,0
6478,그쪽 감각이 이제 그쪽으로 이제 얼마 안 돼 가지고,0
